party_id,party_name_english,party_name_short,country,year,segment_num,union_party_id,in_union,pervote,economic_lr,economic_lr_se,economic_lr_q025,economic_lr_q975,galtan,galtan_se,galtan_q025,galtan_q975
809,Republican Party,Republicans,US,1955,1,,0,,0.8030737655,0.05489781371365646,0.68652275,0.900262575,0.6917788365,0.04867533095525359,0.593775425,0.7843941
809,Republican Party,Republicans,US,1956,1,,0,48.717,0.788319969375,0.05248276354414219,0.6800332499999999,0.8838328499999999,0.6796309078749999,0.04606374674886647,0.588081025,0.767939325
809,Republican Party,Republicans,US,1957,1,,0,,0.78184476075,0.058631867358419104,0.6589353750000001,0.888404275,0.6739094741249999,0.04999462528906537,0.5723102,0.7679668249999999
809,Republican Party,Republicans,US,1958,1,,0,,0.7770370146250001,0.06060602412039889,0.6481007500000001,0.8859377999999999,0.6685742008749999,0.05139830207463855,0.56457275,0.7649635499999998
809,Republican Party,Republicans,US,1959,1,,0,,0.77185347325,0.06021892881177138,0.6453417750000001,0.8791939499999999,0.66312748,0.05128470911383296,0.558461475,0.758815675
809,Republican Party,Republicans,US,1960,1,,0,44.632,0.76848579475,0.053980467914229426,0.65725415,0.867522025,0.6577666421250001,0.04785366226084501,0.5611714250000001,0.7474257249999999
809,Republican Party,Republicans,US,1961,1,,0,,0.7820324730000001,0.058004056335082606,0.6589648499999999,0.887421575,0.6622169738749999,0.04989396891531288,0.5604837,0.755046375
809,Republican Party,Republicans,US,1962,1,,0,,0.796145632,0.057308641033492626,0.676690475,0.897749875,0.66653760975,0.04955907908470626,0.5651558250000001,0.7593193249999999
809,Republican Party,Republicans,US,1963,1,,0,,0.8101921784999999,0.05266086198947063,0.69892175,0.90421535,0.670886930625,0.04681752623157131,0.5774581999999999,0.758323625
809,Republican Party,Republicans,US,1964,1,,0,41.91,0.8241045643750001,0.04623249466224695,0.729159975,0.9082329,0.6760987534999999,0.04091598832082052,0.5942609499999999,0.7541562
809,Republican Party,Republicans,US,1965,1,,0,,0.79876963975,0.05504698659103253,0.68353465,0.896825275,0.6634677471250001,0.04629054638698683,0.571881875,0.752851575
809,Republican Party,Republicans,US,1966,1,,0,,0.7714524013749999,0.06076043130421975,0.645349475,0.880767175,0.65125730475,0.04882438691359384,0.5519353,0.74489645
809,Republican Party,Republicans,US,1967,1,,0,,0.742531071,0.06168460213770994,0.61217155,0.8543858499999999,0.638485289,0.049555615687180164,0.539135275,0.7347142499999999
809,Republican Party,Republicans,US,1968,1,,0,48.338,0.7114864198749999,0.05748687132912158,0.5962256749999999,0.8194231,0.625819254625,0.04613206535817649,0.533904425,0.7152789999999999
809,Republican Party,Republicans,US,1969,1,,0,,0.7301066420000001,0.061123863776887194,0.6052004499999999,0.8424917,0.6220195275,0.046783275685759004,0.528750425,0.7114965500000001
809,Republican Party,Republicans,US,1970,1,,0,,0.749578505875,0.05862867244432999,0.628989825,0.8582194249999999,0.6194066574999999,0.04415717152988157,0.53130805,0.703634425
809,Republican Party,Republicans,US,1971,1,,0,,0.7601794455,0.05736259894174687,0.64012525,0.8637170999999999,0.612521129375,0.04458758564517814,0.523069975,0.6993881499999999
809,Republican Party,Republicans,US,1972,1,,0,46.171,0.772199095875,0.05068594053669809,0.6672947,0.865712,0.606025505375,0.0409128506390828,0.52298335,0.6856245
809,Republican Party,Republicans,US,1973,1,,0,,0.79541253525,0.05266517713061006,0.687699175,0.8898941499999999,0.607915339875,0.04385557983955967,0.5208738749999999,0.692782375
809,Republican Party,Republicans,US,1974,1,,0,,0.817437772125,0.04955923283847461,0.7136435499999999,0.9044251500000001,0.6097394775,0.04192964120128686,0.5271923,0.6912872
809,Republican Party,Republicans,US,1975,1,,0,,0.8376395057499999,0.04649991424617447,0.7387064249999999,0.9178495499999999,0.606552711625,0.04282701932782946,0.5202197,0.6891299
809,Republican Party,Republicans,US,1976,1,,0,41.687,0.856437469625,0.03947241986069874,0.7734188249999999,0.92612245,0.6029118980000001,0.037570635358498417,0.5279888500000001,0.676427775
809,Republican Party,Republicans,US,1977,1,,0,,0.8663442884999999,0.041511989025176464,0.7771273750000001,0.9372215749999999,0.6043432041250001,0.04244450025840782,0.519639575,0.6878893999999999
809,Republican Party,Republicans,US,1978,1,,0,,0.8765603207500001,0.04010902575415524,0.7882654499999999,0.943273925,0.6059827769999999,0.04185607857274087,0.5203165500000001,0.687157175
809,Republican Party,Republicans,US,1979,1,,0,,0.89042080475,0.036930798507552313,0.8076375499999999,0.951762925,0.5993034833750001,0.04341443919613972,0.51284515,0.684642725
809,Republican Party,Republicans,US,1980,1,,0,47.948,0.90338114425,0.032439092663783746,0.8329828499999999,0.957801375,0.5926176307499998,0.03999222419357478,0.513384775,0.6697122499999999
809,Republican Party,Republicans,US,1981,1,,0,,0.9049885390000001,0.03378119447872632,0.829314875,0.96105615,0.608299389125,0.04349848559985039,0.5210942749999999,0.693967325
809,Republican Party,Republicans,US,1982,1,,0,,0.9075663943750001,0.033289596285077515,0.8323997000000001,0.96203235,0.6234236372499999,0.04129436371101024,0.540761525,0.7044480249999999
809,Republican Party,Republicans,US,1983,1,,0,,0.90892046375,0.032640369390260854,0.835588875,0.9619732,0.63278671375,0.041256367452957944,0.5510990499999999,0.713852525
809,Republican Party,Republicans,US,1984,1,,0,46.78,0.9108444922500001,0.029583173368876635,0.8462737,0.960469,0.6429620468749999,0.03757261953782028,0.5698583749999999,0.716489875
809,Republican Party,Republicans,US,1985,1,,0,,0.907641363625,0.03215677204086898,0.8353258000000001,0.9609931749999999,0.6546022183749999,0.04048179784887675,0.574695275,0.7331945999999999
809,Republican Party,Republicans,US,1986,1,,0,,0.9045931285,0.032934194876833724,0.831858125,0.9585269,0.6658374940000001,0.03877935975062698,0.5885382,0.7414422
809,Republican Party,Republicans,US,1987,1,,0,,0.901107171875,0.034021984973804494,0.82622935,0.95724825,0.6711619163749999,0.039483069606406296,0.5929455749999999,0.7485537750000001
809,Republican Party,Republicans,US,1988,1,,0,45.203,0.8984854263750001,0.032071512114133165,0.829446025,0.953936425,0.677832730625,0.03516862864448447,0.608224575,0.7476597999999999
809,Republican Party,Republicans,US,1989,1,,0,,0.889396261,0.0360449773217628,0.8113769500000001,0.9517112999999999,0.6785292959999999,0.039798941566665594,0.5992666000000001,0.7542353999999999
